0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-1.9005281501449645e-05, -3.882615783368237e-05, -1.3919999599456787, 0.00017974688671529293, -8.799526403890923e-05, 4.36694135714788e-05, 1.0, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.0005033558700233698, -0.0005676364526152611, -1.3920027017593384, 0.0026290195528417826, -0.0023291732650250196, -0.0004536519409157336, 0.9999937415122986, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.0012569510145112872, -0.0014349902048707008, -1.392016887664795, 0.0066515482030808926, -0.0058105094358325005, -0.0013440377078950405, 0.9999601244926453, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.0017564019653946161, -0.002071419497951865, -1.3919165134429932, 0.009596957825124264, -0.008103711530566216, -0.0020493201445788145, 0.999919056892395, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.002350088907405734, -0.002829204546287656, -1.391040325164795, 0.013018588535487652, -0.010747771710157394, -0.003004942089319229, 0.9998530149459839, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.00285320240072906, -0.003451953176409006, -1.3896558284759521, 0.015753725543618202, -0.012917762622237206, -0.0038719112053513527, 0.9997850060462952, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.003783176885917783, -0.004469610750675201, -1.3854929208755493, 0.01982937566936016, -0.01662423461675644, -0.005164117086678743, 0.9996518492698669, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.00481512350961566, -0.005363054107874632, -1.3798305988311768, 0.022880729287862778, -0.02036849409341812, -0.006568456068634987, 0.9995091557502747, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.006257880479097366, -0.006385659798979759, -1.3717542886734009, 0.02588474191725254, -0.025294791907072067, -0.008502707816660404, 0.9993087649345398, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.006257880479097366, -0.006385659798979759, -1.3717542886734009, 0.02588474191725254, -0.025294791907072067, -0.008502707816660404, 0.9993087649345398, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.00823928602039814, -0.00754238897934556, -1.3598432540893555, 0.02836337685585022, -0.03117976523935795, -0.011150825768709183, 0.9990490674972534, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.010758006945252419, -0.008825529366731644, -1.3434317111968994, 0.03008073940873146, -0.03743788227438927, -0.014460011385381222, 0.9987414479255676, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.012224256992340088, -0.009504967369139194, -1.3339078426361084, 0.030699634924530983, -0.04068852216005325, -0.016195371747016907, 0.9985688328742981, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.014554986730217934, -0.010478926822543144, -1.3194754123687744, 0.03132547065615654, -0.045556873083114624, -0.018828192725777626, 0.9982929825782776, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.01592770591378212, -0.011012143455445766, -1.3113608360290527, 0.031605757772922516, -0.04835408180952072, -0.020353635773062706, 0.9981226325035095, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.017157932743430138, -0.011467283591628075, -1.3039166927337646, 0.03168529272079468, -0.05045782029628754, -0.021613778546452522, 0.9979894161224365, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
-0.01952851004898548, -0.012314004823565483, -1.2894731760025024, 0.03169548511505127, -0.054202236235141754, -0.024082699790596962, 0.9977362155914307, -0.4000000059604645, -0.30000001192092896, 0.7289999723434448, 0.0, 0.0, 0.0, 1.0
