0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
0.0, 0.0, -1.3919999599456787, -0.0, -0.0, -0.0, 1.0, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
7.704215931880753e-06, 0.00016685703303664923, -1.3904675245285034, -0.0007724714814685285, 3.577366442186758e-05, 0.000138622141093947, 0.9999997019767761, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
5.51611119590234e-05, 0.0007107893470674753, -1.3830642700195312, -0.003189539071172476, 0.00025078942417167127, 0.000486334873130545, 0.9999947547912598, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
5.5439668358303607e-05, 0.001321635558269918, -1.373197078704834, -0.00569519167765975, 0.00022787282068748027, 0.0006217067711986601, 0.9999836087226868, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
5.889232852496207e-05, 0.0013632422778755426, -1.3679231405258179, -0.00569519167765975, 0.00022787282068748027, 0.0006217067711986601, 0.9999836087226868, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
8.878823791746981e-06, 0.002172045409679413, -1.3582803010940552, -0.008824674412608147, -1.2392335520416964e-05, 0.0007429887191392481, 0.9999608397483826, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
-2.915798540925607e-05, 0.00318562937900424, -1.342637062072754, -0.011975838802754879, -0.00016595971828792244, 0.0010007963282987475, 0.999927818775177, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
-7.39159804652445e-05, 0.004792947322130203, -1.3245142698287964, -0.017088547348976135, -0.000315309502184391, 0.0014004583936184645, 0.9998529553413391, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
-8.479571988573298e-05, 0.005743842106312513, -1.3145737648010254, -0.019825885072350502, -0.00032585670123808086, 0.0015750924358144403, 0.9998021721839905, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
-9.474405669607222e-05, 0.006845518015325069, -1.3018224239349365, -0.022434601560235023, -0.00032122439006343484, 0.0017559102270752192, 0.9997467398643494, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
-0.00012203728692838922, 0.007302625570446253, -1.288897156715393, -0.02187419682741165, -0.0004094130708836019, 0.0014762093778699636, 0.9997595548629761, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
-0.00010379728337284178, 0.007573099806904793, -1.2796497344970703, -0.02124929428100586, -0.0002938847756013274, 0.0012495104456320405, 0.999773383140564, 0.5, -0.30000001192092896, 0.0, 0.12278781086206436, 0.6963642835617065, -0.12278781086206436, 0.6963642835617065
